column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
reasoning-gym/reasoning-gym-cognition-needle-haystack-easy00cea0a5-seed45-1,4,22,0.8461538461538461,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-cognition-needle-haystack-easy00cea0a5-seed45-2,8,18,0.6923076923076923,0.9375,0.16535945694153692,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.16535945694153692,0,0
reasoning-gym/reasoning-gym-cognition-needle-haystack-hard0292e21f-seed45-0,6,20,0.7692307692307693,0.7083333333333334,0.41874481754670373,1.0,0.4375,1.0,0.0,1.0,identity,1.0,0.5625,0,0
reasoning-gym/reasoning-gym-cognition-needle-haystack-hard0292e21f-seed45-1,6,20,0.7692307692307693,0.5,0.408248290463863,0.5,0.125,0.875,0.0,1.0,identity,0.5,0.75,0,0
reasoning-gym/reasoning-gym-cognition-needle-haystack-hard0292e21f-seed45-2,7,19,0.7307692307692307,0.8571428571428571,0.3499271061118826,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3499271061118826,0,0
reasoning-gym/reasoning-gym-cognition-number-sequence-easy00cea0a5-seed45-0,7,19,0.7307692307692307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-cognition-number-sequence-easy00cea0a5-seed45-1,6,20,0.7692307692307693,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-cognition-number-sequence-easy00cea0a5-seed45-2,8,18,0.6923076923076923,0.375,0.4841229182759271,0.0,0.0,1.0,0.0,1.0,identity,0.0,1.0,0,0
reasoning-gym/reasoning-gym-cognition-number-sequence-hard0292e21f-seed45-0,6,20,0.7692307692307693,0.8333333333333334,0.37267799624996495,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.37267799624996495,0,0
reasoning-gym/reasoning-gym-cognition-number-sequence-hard0292e21f-seed45-1,6,20,0.7692307692307693,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-cognition-number-sequence-hard0292e21f-seed45-2,6,20,0.7692307692307693,0.38888883333333335,0.44790321512964404,0.1666665,0.0,0.83333325,0.0,1.0,identity,0.1666665,0.83333325,0,0
reasoning-gym/reasoning-gym-cognition-rectangle-count-easy00cea0a5-seed45-0,5,21,0.8076923076923077,0.5900000000000001,0.37384488762052104,0.75,0.32,0.88,0.0,1.0,identity,0.75,0.56,0,0
reasoning-gym/reasoning-gym-cognition-rectangle-count-easy00cea0a5-seed45-1,3,23,0.8846153846153846,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-cognition-rectangle-count-easy00cea0a5-seed45-2,20,6,0.23076923076923078,0.2064,0.23974119379030376,0.096,0.0,0.388,0.0,0.728,identity,0.096,0.388,0,0
reasoning-gym/reasoning-gym-cognition-rectangle-count-hard0292e21f-seed45-0,6,20,0.7692307692307693,0.6933333333333334,0.3269386622730461,0.75,0.5,1.0,0.16,1.0,identity,0.75,0.5,0,0
reasoning-gym/reasoning-gym-cognition-rectangle-count-hard0292e21f-seed45-1,6,20,0.7692307692307693,0.02666666666666667,0.05962847939999439,0.0,0.0,0.0,0.0,0.16,identity,0.0,0.05962847939999439,0,0
reasoning-gym/reasoning-gym-cognition-rectangle-count-hard0292e21f-seed45-2,6,20,0.7692307692307693,0.22666666666666668,0.2547329756605707,0.12,0.0,0.42,0.0,0.64,identity,0.12,0.42,0,0
reasoning-gym/reasoning-gym-games-countdown-easy00cea0a5-seed45-0,8,18,0.6923076923076923,0.8125,0.34798527267687634,1.0,0.875,1.0,0.0,1.0,identity,1.0,0.125,0,0
reasoning-gym/reasoning-gym-games-countdown-easy00cea0a5-seed45-1,6,20,0.7692307692307693,0.6111111666666666,0.44790321512964404,0.8333335,0.16666675,1.0,0.0,1.0,identity,0.8333335,0.83333325,0,0
reasoning-gym/reasoning-gym-games-countdown-easy00cea0a5-seed45-2,7,19,0.7307692307692307,0.2880952857142857,0.34036795915459084,0.05,0.05,0.43333350000000004,0.0,1.0,identity,0.05,0.38333350000000005,0,0
reasoning-gym/reasoning-gym-games-countdown-hard0292e21f-seed45-0,6,20,0.7692307692307693,0.8333333333333334,0.37267799624996495,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.37267799624996495,0,0
reasoning-gym/reasoning-gym-games-countdown-hard0292e21f-seed45-1,5,21,0.8076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-games-countdown-hard0292e21f-seed45-2,5,21,0.8076923076923077,0.4383334,0.3897150346371564,0.525,0.0,0.666667,0.0,1.0,identity,0.525,0.666667,0,0
reasoning-gym/reasoning-gym-games-emoji-mystery-easy00cea0a5-seed45-0,7,19,0.7307692307692307,0.6430951428571429,0.4354111945560126,0.983333,0.2575,1.0,0.003333,1.0,identity,0.983333,0.7424999999999999,0,0
reasoning-gym/reasoning-gym-games-emoji-mystery-easy00cea0a5-seed45-1,6,20,0.7692307692307693,0.5033333333333333,0.4966778522230369,0.505,0.01,1.0,0.0,1.0,identity,0.505,0.99,0,0
reasoning-gym/reasoning-gym-games-emoji-mystery-easy00cea0a5-seed45-2,20,6,0.23076923076923078,0.7708999999999999,0.32929590036925754,1.0,0.7505000000000001,1.0,0.004,1.0,identity,1.0,0.24949999999999994,0,0
reasoning-gym/reasoning-gym-games-emoji-mystery-hard0292e21f-seed45-0,5,21,0.8076923076923077,0.40199999999999997,0.48827860899285774,0.01,0.0,1.0,0.0,1.0,identity,0.01,1.0,0,0
reasoning-gym/reasoning-gym-games-emoji-mystery-hard0292e21f-seed45-1,7,19,0.7307692307692307,0.8585714285714285,0.34642783505076374,1.0,1.0,1.0,0.01,1.0,identity,1.0,0.34642783505076374,0,0
reasoning-gym/reasoning-gym-games-emoji-mystery-hard0292e21f-seed45-2,6,20,0.7692307692307693,0.8333333333333334,0.37267799624996495,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.37267799624996495,0,0
reasoning-gym/reasoning-gym-games-futoshiki-easy00cea0a5-seed45-0,4,22,0.8461538461538461,0.303125,0.41158753245816376,0.10625,0.0,0.409375,0.0,1.0,identity,0.10625,0.409375,0,0
reasoning-gym/reasoning-gym-games-futoshiki-easy00cea0a5-seed45-1,6,20,0.7692307692307693,0.6666666666666666,0.4714045207910317,1.0,0.25,1.0,0.0,1.0,identity,1.0,0.75,0,0
reasoning-gym/reasoning-gym-games-futoshiki-easy00cea0a5-seed45-2,7,19,0.7307692307692307,0.36333328571428575,0.35196049967765836,0.25,0.1,0.5466664999999999,0.0,1.0,identity,0.25,0.44666649999999997,0,0
reasoning-gym/reasoning-gym-games-futoshiki-hard0292e21f-seed45-0,6,20,0.7692307692307693,0.16666666666666666,0.372677996249965,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.372677996249965,0,0
reasoning-gym/reasoning-gym-games-futoshiki-hard0292e21f-seed45-1,6,20,0.7692307692307693,0.19722216666666667,0.365201198140795,0.0,0.0,0.13749975,0.0,1.0,identity,0.0,0.13749975,0,0
reasoning-gym/reasoning-gym-games-futoshiki-hard0292e21f-seed45-2,7,19,0.7307692307692307,0.14285714285714285,0.34992710611188266,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.34992710611188266,0,0
reasoning-gym/reasoning-gym-games-knight-swap-easy00cea0a5-seed45-0,7,19,0.7307692307692307,0.047619,0.11664225206159215,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.11664225206159215,0,0
reasoning-gym/reasoning-gym-games-knight-swap-easy00cea0a5-seed45-1,5,21,0.8076923076923077,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.4000000000000001,0,0
reasoning-gym/reasoning-gym-games-knight-swap-easy00cea0a5-seed45-2,7,19,0.7307692307692307,0.21428571428571427,0.36421567954234174,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
reasoning-gym/reasoning-gym-games-knight-swap-hard0292e21f-seed45-0,8,18,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
reasoning-gym/reasoning-gym-games-knight-swap-hard0292e21f-seed45-1,8,18,0.6923076923076923,0.125,0.21650635094610965,0.0,0.0,0.125,0.0,0.5,identity,0.0,0.125,0,0
reasoning-gym/reasoning-gym-games-knight-swap-hard0292e21f-seed45-2,20,6,0.23076923076923078,0.1025,0.21591375593046408,0.0,0.0,0.05,0.0,0.8,identity,0.0,0.05,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-easy00cea0a5-seed45-0,6,20,0.7692307692307693,0.36111116666666665,0.38987973375149787,0.25,0.0,0.62500025,0.0,1.0,identity,0.25,0.62500025,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-easy00cea0a5-seed45-1,6,20,0.7692307692307693,0.5,0.5,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-easy00cea0a5-seed45-2,6,20,0.7692307692307693,0.4166666666666667,0.44876373392787533,0.25,0.0,0.875,0.0,1.0,identity,0.25,0.875,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-hard0292e21f-seed45-0,20,6,0.23076923076923078,0.57015265,0.3756455799532686,0.6015265,0.2,1.0,0.0,1.0,identity,0.6015265,0.8,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-hard0292e21f-seed45-1,6,20,0.7692307692307693,0.33339483333333336,0.4713610517782226,0.0001845,0.0,0.75009225,0.0,1.0,identity,0.0001845,0.75009225,0,0
reasoning-gym/reasoning-gym-games-mahjong-puzzle-hard0292e21f-seed45-2,5,21,0.8076923076923077,0.7,0.4,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
reasoning-gym/reasoning-gym-games-maze-easy00cea0a5-seed45-0,8,18,0.6923076923076923,0.5,0.4330127018922193,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-games-maze-easy00cea0a5-seed45-1,7,19,0.7307692307692307,0.6285714285714287,0.44629998148038025,1.0,0.2,1.0,0.0,1.0,identity,1.0,0.8,0,0
reasoning-gym/reasoning-gym-games-maze-easy00cea0a5-seed45-2,5,21,0.8076923076923077,0.55,0.4,0.5,0.25,1.0,0.0,1.0,identity,0.5,0.75,0,0
reasoning-gym/reasoning-gym-games-maze-hard0292e21f-seed45-0,5,21,0.8076923076923077,0.7,0.4,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
reasoning-gym/reasoning-gym-games-maze-hard0292e21f-seed45-1,8,18,0.6923076923076923,0.5,0.4330127018922193,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-games-maze-hard0292e21f-seed45-2,7,19,0.7307692307692307,0.35714285714285715,0.4403152859263555,0.0,0.0,0.75,0.0,1.0,identity,0.0,0.75,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-easy00cea0a5-seed45-0,6,20,0.7692307692307693,0.9031250000000001,0.21661908532029214,1.0,1.0,1.0,0.41875,1.0,identity,1.0,0.21661908532029214,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-easy00cea0a5-seed45-1,7,19,0.7307692307692307,0.7857142857142857,0.3642156795423418,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-easy00cea0a5-seed45-2,6,20,0.7692307692307693,0.8333333333333334,0.37267799624996495,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.37267799624996495,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-hard0292e21f-seed45-0,6,20,0.7692307692307693,0.75,0.3818813079129867,1.0,0.625,1.0,0.0,1.0,identity,1.0,0.375,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-hard0292e21f-seed45-1,7,19,0.7307692307692307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-games-mini-sudoku-hard0292e21f-seed45-2,7,19,0.7307692307692307,0.7383928571428572,0.35469473437286425,1.0,0.584375,1.0,0.0,1.0,identity,1.0,0.415625,0,0
reasoning-gym/reasoning-gym-games-n-queens-easy00cea0a5-seed45-0,5,21,0.8076923076923077,0.5,0.4472135954999579,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-games-n-queens-easy00cea0a5-seed45-1,7,19,0.7307692307692307,0.2857142857142857,0.45175395145262565,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
reasoning-gym/reasoning-gym-games-n-queens-easy00cea0a5-seed45-2,6,20,0.7692307692307693,0.7777778333333334,0.3685138488444347,1.0,0.75000025,1.0,0.0,1.0,identity,1.0,0.24999974999999997,0,0
reasoning-gym/reasoning-gym-games-n-queens-hard0292e21f-seed45-0,7,19,0.7307692307692307,0.07142857142857142,0.17496355305594133,0.0,0.0,0.0,0.0,0.5,identity,0.0,0.17496355305594133,0,0
reasoning-gym/reasoning-gym-games-n-queens-hard0292e21f-seed45-1,20,6,0.23076923076923078,0.3,0.3376388603226826,0.2,0.0,0.45,0.0,1.0,identity,0.2,0.45,0,0
reasoning-gym/reasoning-gym-games-n-queens-hard0292e21f-seed45-2,6,20,0.7692307692307693,0.6111111666666666,0.34246745362171116,0.5833335,0.5,0.91666675,0.0,1.0,identity,0.5833335,0.41666675,0,0
reasoning-gym/reasoning-gym-games-puzzle24-easy00cea0a5-seed45-0,5,21,0.8076923076923077,0.834,0.21029503084951864,1.0,0.67,1.0,0.5,1.0,identity,1.0,0.32999999999999996,0,0
reasoning-gym/reasoning-gym-games-puzzle24-easy00cea0a5-seed45-1,20,6,0.23076923076923078,0.9376,0.09587199799732973,1.0,0.8015000000000001,1.0,0.75,1.0,identity,1.0,0.1984999999999999,0,0
reasoning-gym/reasoning-gym-games-puzzle24-easy00cea0a5-seed45-2,7,19,0.7307692307692307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-games-puzzle24-hard0292e21f-seed45-0,4,22,0.8461538461538461,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-games-puzzle24-hard0292e21f-seed45-1,6,20,0.7692307692307693,0.8333333333333334,0.37267799624996495,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.37267799624996495,0,0
reasoning-gym/reasoning-gym-games-puzzle24-hard0292e21f-seed45-2,20,6,0.23076923076923078,0.8902999999999999,0.17206891061432336,1.0,0.8,1.0,0.406,1.0,identity,1.0,0.19999999999999996,0,0
reasoning-gym/reasoning-gym-games-sokoban-easy00cea0a5-seed45-0,7,19,0.7307692307692307,0.14285714285714285,0.34992710611188266,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.34992710611188266,0,0
reasoning-gym/reasoning-gym-games-sokoban-easy00cea0a5-seed45-1,7,19,0.7307692307692307,0.2857142857142857,0.45175395145262565,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
reasoning-gym/reasoning-gym-games-sokoban-easy00cea0a5-seed45-2,5,21,0.8076923076923077,0.3,0.39999999999999997,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
reasoning-gym/reasoning-gym-games-sokoban-hard0292e21f-seed45-0,20,6,0.23076923076923078,0.22333335,0.2652252989860272,0.2,0.0,0.4,0.0,1.0,identity,0.2,0.4,0,0
reasoning-gym/reasoning-gym-games-sokoban-hard0292e21f-seed45-1,8,18,0.6923076923076923,0.1875,0.34798527267687634,0.0,0.0,0.125,0.0,1.0,identity,0.0,0.125,0,0
reasoning-gym/reasoning-gym-games-sokoban-hard0292e21f-seed45-2,6,20,0.7692307692307693,0.16666666666666666,0.372677996249965,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.372677996249965,0,0
reasoning-gym/reasoning-gym-games-sudoku-easy00cea0a5-seed45-0,5,21,0.8076923076923077,0.5077778000000001,0.3375584948303923,0.5,0.333333,0.705556,0.0,1.0,identity,0.5,0.37222299999999997,0,0
reasoning-gym/reasoning-gym-games-sudoku-easy00cea0a5-seed45-1,5,21,0.8076923076923077,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.4000000000000001,0,0
reasoning-gym/reasoning-gym-games-sudoku-easy00cea0a5-seed45-2,5,21,0.8076923076923077,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.4000000000000001,0,0
reasoning-gym/reasoning-gym-games-sudoku-hard0292e21f-seed45-0,8,18,0.6923076923076923,0.5,0.5,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-games-sudoku-hard0292e21f-seed45-1,7,19,0.7307692307692307,0.5793651428571428,0.4219058395127752,0.666667,0.1944445,1.0,0.0,1.0,identity,0.666667,0.8055555,0,0
reasoning-gym/reasoning-gym-games-sudoku-hard0292e21f-seed45-2,6,20,0.7692307692307693,0.5,0.5,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-easy00cea0a5-seed45-0,6,20,0.7692307692307693,0.36617649999999996,0.3934797131855508,0.2161765,0.0125,0.66911775,0.0,1.0,identity,0.2161765,0.65661775,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-easy00cea0a5-seed45-1,7,19,0.7307692307692307,0.7755102857142856,0.34027206695555257,1.0,0.714286,1.0,0.0,1.0,identity,1.0,0.285714,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-easy00cea0a5-seed45-2,4,22,0.8461538461538461,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-0,5,21,0.8076923076923077,0.51,0.4363484845854286,0.5,0.05,1.0,0.0,1.0,identity,0.5,0.95,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-1,6,20,0.7692307692307693,0.5541666666666666,0.45378424266262146,0.6375,0.10625000000000001,1.0,0.0,1.0,identity,0.6375,0.89375,0,0
reasoning-gym/reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-2,5,21,0.8076923076923077,0.8,0.4,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.4,0,0
reasoning-gym/reasoning-gym-games-tsumego-easy00cea0a5-seed45-0,6,20,0.7692307692307693,0.6708333333333334,0.46556790291237027,1.0,0.26875,1.0,0.0,1.0,identity,1.0,0.73125,0,0
reasoning-gym/reasoning-gym-games-tsumego-easy00cea0a5-seed45-1,5,21,0.8076923076923077,0.8,0.4,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.4,0,0
reasoning-gym/reasoning-gym-games-tsumego-easy00cea0a5-seed45-2,7,19,0.7307692307692307,0.8119048571428572,0.34442419825658865,1.0,0.8333335,1.0,0.016667,1.0,identity,1.0,0.16666650000000005,0,0
reasoning-gym/reasoning-gym-games-tsumego-hard0292e21f-seed45-0,8,18,0.6923076923076923,0.733333375,0.36780123330711434,1.0,0.46666675,1.0,0.0,1.0,identity,1.0,0.53333325,0,0
reasoning-gym/reasoning-gym-games-tsumego-hard0292e21f-seed45-1,5,21,0.8076923076923077,0.015000000000000003,0.02,0.0,0.0,0.025,0.0,0.05,identity,0.0,0.025,0,0
reasoning-gym/reasoning-gym-games-tsumego-hard0292e21f-seed45-2,6,20,0.7692307692307693,0.17500000000000002,0.2304886114323222,0.025,0.0,0.3875,0.0,0.5,identity,0.025,0.3875,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-easy00cea0a5-seed45-0,5,21,0.8076923076923077,0.9339999999999999,0.132,1.0,1.0,1.0,0.67,1.0,identity,1.0,0.132,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-easy00cea0a5-seed45-1,7,19,0.7307692307692307,0.7166667142857143,0.3712655255692401,1.0,0.5033335,1.0,0.01,1.0,identity,1.0,0.4966665,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-easy00cea0a5-seed45-2,6,20,0.7692307692307693,0.835,0.36895121628746536,1.0,1.0,1.0,0.01,1.0,identity,1.0,0.36895121628746536,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-0,7,19,0.7307692307692307,0.6457142857142857,0.43614732579246474,1.0,0.255,1.0,0.01,1.0,identity,1.0,0.745,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-1,8,18,0.6923076923076923,0.44125,0.4599847144199468,0.255,0.01,1.0,0.0,1.0,identity,0.255,0.99,0,0
reasoning-gym/reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-2,5,21,0.8076923076923077,0.6039999999999999,0.48499896907106926,1.0,0.01,1.0,0.01,1.0,identity,1.0,0.99,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-0,7,19,0.7307692307692307,0.7428571428571428,0.17612611437054218,0.6,0.6,0.9,0.6,1.0,identity,0.6,0.30000000000000004,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-1,6,20,0.7692307692307693,0.6,0.1825741858350554,0.5,0.5,0.575,0.5,1.0,identity,0.5,0.07499999999999996,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-easy00cea0a5-seed45-2,6,20,0.7692307692307693,0.8222221666666667,0.1832491658647834,0.8666665,0.63333325,1.0,0.6,1.0,identity,0.8666665,0.36666675000000004,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-hard0292e21f-seed45-0,7,19,0.7307692307692307,0.8809524285714286,0.14677163837828103,1.0,0.75,1.0,0.666667,1.0,identity,1.0,0.25,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-hard0292e21f-seed45-1,6,20,0.7692307692307693,0.7666666666666666,0.372677996249965,1.0,0.7,1.0,0.0,1.0,identity,1.0,0.30000000000000004,0,0
reasoning-gym/reasoning-gym-geometry-simple-geometry-hard0292e21f-seed45-2,20,6,0.23076923076923078,0.7306666500000001,0.2335275380382954,0.78,0.6,0.92,0.12,1.0,identity,0.78,0.32000000000000006,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-easy00cea0a5-seed45-0,6,20,0.7692307692307693,0.8333333333333334,0.23570226039551584,1.0,0.625,1.0,0.5,1.0,identity,1.0,0.375,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-easy00cea0a5-seed45-1,5,21,0.8076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-easy00cea0a5-seed45-2,6,20,0.7692307692307693,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-hard0292e21f-seed45-0,4,22,0.8461538461538461,0.75,0.4330127018922193,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-hard0292e21f-seed45-1,5,21,0.8076923076923077,0.7,0.4,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
reasoning-gym/reasoning-gym-graphs-course-schedule-hard0292e21f-seed45-2,6,20,0.7692307692307693,0.6666666666666666,0.4714045207910317,1.0,0.25,1.0,0.0,1.0,identity,1.0,0.75,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-easy00cea0a5-seed45-0,5,21,0.8076923076923077,0.7333334,0.3887301148898037,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-easy00cea0a5-seed45-1,8,18,0.6923076923076923,0.8125,0.34798527267687634,1.0,0.875,1.0,0.0,1.0,identity,1.0,0.125,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-easy00cea0a5-seed45-2,7,19,0.7307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-hard0292e21f-seed45-0,6,20,0.7692307692307693,0.7777778333333334,0.3685138488444347,1.0,0.75000025,1.0,0.0,1.0,identity,1.0,0.24999974999999997,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-hard0292e21f-seed45-1,6,20,0.7692307692307693,0.7777778333333334,0.3685138488444347,1.0,0.75000025,1.0,0.0,1.0,identity,1.0,0.24999974999999997,0,0
reasoning-gym/reasoning-gym-graphs-family-relationships-hard0292e21f-seed45-2,5,21,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-easy00cea0a5-seed45-0,7,19,0.7307692307692307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-easy00cea0a5-seed45-1,7,19,0.7307692307692307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-easy00cea0a5-seed45-2,5,21,0.8076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-hard0292e21f-seed45-0,5,21,0.8076923076923077,0.5,0.4472135954999579,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-hard0292e21f-seed45-1,20,6,0.23076923076923078,0.5650000000000001,0.31823733281939126,0.6,0.4,0.8500000000000001,0.0,1.0,identity,0.6,0.45000000000000007,0,0
reasoning-gym/reasoning-gym-graphs-largest-island-hard0292e21f-seed45-2,3,23,0.8846153846153846,0.3333333333333333,0.4714045207910317,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
reasoning-gym/reasoning-gym-graphs-quantum-lock-easy00cea0a5-seed45-0,6,20,0.7692307692307693,0.6666666666666666,0.38490022757231807,0.8333335,0.4166665,1.0,0.0,1.0,identity,0.8333335,0.5833335,0,0
reasoning-gym/reasoning-gym-graphs-quantum-lock-easy00cea0a5-seed45-1,6,20,0.7692307692307693,0.8333333333333334,0.37267799624996495,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.37267799624996495,0,0
reasoning-gym/reasoning-gym-graphs-quantum-lock-easy00cea0a5-seed45-2,7,19,0.7307692307692307,0.7142857142857143,0.45175395145262565,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
